    halos_ID     halos_RA    halos_DEC      halos_z      halos_X      halos_Y      halos_Z  halos_M200b   halos_Mvir   halos_Rvir 
   130531297        1.021    -0.323443     0.730046      1084.17      1288.79      707.732   2.5662e+13     2.55e+13     0.706334
   112729734       6.0824     -0.31699     0.810169     -978.962      1540.37      781.022   2.6149e+13   2.5337e+13      0.70987
   106515965      5.75563    -0.505153     0.860021     -1391.55      1060.93      1124.66   1.1045e+13   1.0882e+13     0.537713
   141551270      1.89991   -0.0432918     0.812391      1987.72      27.0713      79.9285   2.0627e+13    1.949e+13     0.650546
   140961085        1.172   -0.0711232     0.740848      1355.46      1232.06      249.255   1.0882e+13    1.072e+13     0.529664
   124367631     0.625482    -0.477182      0.50785      332.107      1082.76      728.674   1.4455e+13   1.3806e+13     0.560882
   140299695      1.44771   -0.0426108     0.822664      1790.37      896.475      167.546   1.1857e+13   1.1694e+13     0.549153
   130411008      1.12177    -0.152064     0.675716      1187.56      1179.64      373.864   2.9885e+13   2.8423e+13     0.728389
   117245945     0.207686    -0.661658     0.434072     -124.866      840.078      809.285   1.0232e+13   1.0232e+13     0.501864
   128236894       1.7529    -0.831562     0.743861      1239.03      67.4766      1378.42   1.1694e+13   1.1207e+13     0.537722
   109424929      5.48017     -0.74634     0.407342     -739.179      255.537      785.467   1.2019e+13   1.1694e+13     0.522335
   117075250      5.92622    -0.351402     0.390108     -645.958      722.553      444.356   1.4293e+13   1.3806e+13     0.550367
   124239151     0.374366    -0.189861     0.463972      34.9297      1192.02      355.424     4.97e+13   4.5477e+13       0.8291
     3393497      5.49892    -0.507636     0.181714     -412.207      168.016      274.211   1.4266e+13   1.3295e+13      0.51852
     5848096      1.08194    -0.956087     0.186475      209.358      184.479      457.527   2.1399e+13   1.9892e+13     0.593847
   134901607      1.10585    -0.226435     0.824456      1352.12      1371.18      585.329   1.9165e+13   1.8029e+13     0.634483
   129775496      1.19656    -0.629202     0.537942      863.532       668.85      900.203   1.4293e+13   1.3968e+13     0.565434
   131317419     0.815399    -0.330722     0.685972      744.562      1401.99      703.849   1.9003e+13   1.8029e+13       0.6265
   128864294      1.15221    -0.586752     0.450574      731.383      629.347      734.442   2.3226e+13   2.1927e+13     0.648756
   116543174      6.00681    -0.929383     0.599195      -535.92      625.845      1314.79   1.8191e+13   1.6892e+13     0.607141
   129602655      1.15919    -0.261707     0.384254      738.865      668.342      337.066   1.3806e+13   1.2831e+13      0.53653
   124356620     0.794952    -0.479352     0.567491      573.006      1110.98      795.569   3.1184e+13   2.8586e+13     0.720676
   128635580         1.39   0.00626689      0.38455      909.385      528.205      42.0881   1.0882e+13   9.9076e+12     0.492249
   110039335      5.59118   -0.0154379     0.481454     -1107.48      646.358      89.9714   1.5917e+13   1.5267e+13     0.577776
   124592012      0.34739    -0.814372     0.705884      6.90552      1084.88      1408.11   1.3481e+13   1.2994e+13     0.562841
   118769497     0.194402    -0.196501     0.579966     -223.168      1426.39      440.297   1.0557e+13   1.0395e+13     0.515205
   118054271     0.128556    -0.444893     0.591057     -296.515      1278.93      793.089   1.9815e+13   1.9165e+13     0.632621
   130467890     0.930061    -0.319456     0.602069      817.034      1179.83      606.233   1.0232e+13   1.0232e+13     0.513896
   123560435     0.792394    -0.566809     0.500321       486.79       935.82       808.95   1.5592e+13    1.478e+13     0.573159
   140559750      1.34728    -0.547806     0.723345      1307.42      737.727      1016.98   1.0395e+13   1.0232e+13     0.520649
   112576566      6.10393   -0.0861618       0.6943     -876.419      1488.08       305.05   1.2669e+13   1.2344e+13     0.552656
   128811650      1.45494    -0.454109      0.47361      1021.59      450.546      599.011   1.5917e+13   1.5105e+13     0.575035
   111013777      5.63081    -0.242792     0.587491     -1243.92      760.298      450.807   1.1045e+13   1.0557e+13     0.518359
   109412481      5.27288    -0.709414     0.445914     -887.206      113.949       802.17   5.6684e+13   5.4086e+13     0.875911
   117887086    0.0927717   -0.0897934     0.481725     -321.201      1221.99      239.986    1.072e+13    1.072e+13     0.513549
     4563108      5.95307     -1.29611     0.254161     -118.846      82.1075      703.932   1.3864e+13   1.2692e+13     0.520236
   129932377      1.19967    -0.718823     0.819674      1141.91      855.646      1406.43    2.014e+13   1.9815e+13     0.654531
   124372178     0.850777    -0.530187     0.533836      589.252      986.178      810.797   1.1857e+13   1.1532e+13     0.530143
      250279      5.22174   -0.0119967     0.291948     -806.898      130.429      26.7273   2.1901e+13   2.1098e+13     0.621638
   100194120       5.2256    -0.346694     0.892606     -1982.02      258.546      766.262   1.3156e+13   1.3156e+13     0.574208
   111790703      6.02485   -0.0528332     0.504476     -760.147      1086.83      183.643    1.072e+13   9.9076e+12     0.501917
   111725554      5.93071    0.0287079     0.610139      -1013.7      1203.37        80.01   2.3551e+13   2.2414e+13     0.668044
   110620798      5.68095     -1.10564     0.772079     -688.684      326.077      1752.35   1.1045e+13   1.1045e+13     0.536484
   124583829      0.52719    -0.733349     0.711671       244.27      1181.88      1321.21   1.0882e+13    1.072e+13     0.528184
   139599870      1.70677   -0.0708496     0.755276      1831.98      377.312      162.832   2.4688e+13   2.3713e+13      0.69106
   123740350     0.361966    -0.906197     0.664999      22.1797       905.63      1429.83    1.007e+13   9.7452e+12     0.509223
   123502367     0.486085    -0.547343     0.423929      139.092      906.925      691.134   1.1045e+13    1.007e+13     0.498351
   129985633      1.00851    -0.899739     0.717559      694.993      738.771      1488.78   2.1602e+13   2.1277e+13     0.664168
   131374278     0.810109    -0.335206     0.813926      844.156      1609.68      816.248   1.0557e+13   1.0557e+13     0.530367
    15816093       5.1898    -0.702888     0.227859     -488.508      22.1106      425.737   1.2659e+13   1.1553e+13     0.500937
   123837019     0.882937     -1.00463     0.793759       543.03      731.919      1727.75   1.3806e+13   1.3156e+13      0.56977
    16871557      5.13292    -0.624366     0.101683     -240.352      0.25195       176.27    3.178e+13   2.9135e+13     0.657129
    17986185       1.0097     -1.28005    0.0998562      52.9769      37.8545      285.497   4.1793e+13   3.5765e+13      0.70318
   115577612      5.98445     -1.20973     0.468238      -261.09      234.996      1204.25   2.4688e+13   2.2901e+13     0.660057
  1002189329      5.64259    -0.244577     0.894496     -1733.64      1087.85      639.054   5.8551e+13   5.6185e+13      0.93174
   129717863      1.16306    -0.508328     0.479971      818.939       701.24      693.598   1.2181e+13   1.1857e+13     0.530958
   103986895      5.11181   -0.0875676     0.778557     -1912.77      82.8435      186.358    1.608e+13   1.5917e+13     0.606331
   115448795      5.37694    -0.990058     0.347896     -497.089      83.5496      818.228   1.1369e+13   1.1045e+13     0.506874
   125809287     0.473258   -0.0791216     0.669328       214.79      1661.12      300.793   3.0048e+13   2.8423e+13     0.727898
   129038546      1.35457    -0.845149     0.577308      849.057       417.93      1168.33   1.8029e+13   1.7704e+13     0.615061
   119720126     0.213434    -0.403658     0.797562     -235.953      1701.32      945.801   1.1207e+13   1.0882e+13      0.53502
   112055805      6.04923    -0.533282      0.74312     -870.998      1233.23      1074.61   3.4108e+13   3.2321e+13     0.765354
    18024884     0.359407      -1.3526     0.322327      6.55237      105.686      889.838   1.2491e+13   1.1352e+13     0.508913
   112165493      5.95885    -0.669371     0.865088     -1012.83      1147.13      1422.91   1.8678e+13   1.8516e+13     0.642185
   141218708      1.23199    -0.509138     0.880412      1436.51      1062.59      1137.47   2.3226e+13   2.2251e+13     0.683537
   123846060     0.388747    -0.978505     0.787905       53.116      916.972         1711   1.3156e+13   1.2994e+13     0.567131
   104149276      5.20033    -0.413948     0.667857     -1536.49      148.969       708.83   2.3226e+13   2.2414e+13     0.672383
   118384692    0.0901906    -0.890866     0.812616      -310.17       1049.6      1661.93   1.2506e+13   1.2506e+13      0.56112
  1002236658      5.70709    -0.354717      0.87719      -1575.7      1115.63      856.587   2.9571e+13   2.8388e+13     0.741172
   105121744      5.50738     -0.65858     0.836486        -1445      569.321      1315.96   1.1857e+13   1.1532e+13     0.547205
   142236310      1.65556    -0.203271     0.860601      1970.77      484.138      461.571   1.1045e+13   1.0882e+13     0.537736
   127886180      1.65318    -0.300348     0.453732       1126.7      267.428      384.329   1.8678e+13   1.7866e+13     0.606251
   124474506     0.355876    -0.652057     0.560301      14.8691      1070.37      1001.19   2.4038e+13   2.2576e+13     0.665537
   129931030       1.3214    -0.694366     0.825704      1287.47      736.893      1363.81   4.6127e+13   4.5315e+13     0.862762
   128243610      1.63432     -1.03868     0.587092      749.084       84.282      1325.78   1.0395e+13   1.0232e+13     0.512961
   129773348      0.99936    -0.653792     0.519993      666.554      779.388      915.276   1.2669e+13   1.2669e+13     0.545979
   115645914      6.19349     -1.26689     0.521005     -168.017      240.359       1345.3   1.1857e+13   1.1207e+13      0.52419
   105619332      5.61312    -0.239585     0.764497     -1564.05      918.527      551.614   2.2251e+13   2.1602e+13     0.670467
   119442476     0.187495    0.0779159     0.745759     -294.361      1834.58      40.0142   1.6567e+13   1.6404e+13     0.610649
   139661506      1.61027    -0.124272     0.577261      1422.83      430.922       223.84    1.478e+13   1.4618e+13     0.577016
   130694791     0.979425    -0.567892     0.851676      1034.37       1286.1      1240.09   3.2971e+13   3.2971e+13     0.777581
    10954717      1.26015     -0.41644     0.321906      649.666      461.803      407.145   1.6778e+13   1.2491e+13     0.525341
   119090525     0.147254    -0.678995     0.838349      -308.39      1419.74      1430.93   1.0216e+14   1.0151e+14      1.13003
  1001980821      5.90048     -0.76037     0.882294     -1017.63      994.045      1574.03   2.4426e+14    2.413e+14      1.51317
   129478054      1.39776   -0.0688127     0.537327      1224.86      687.958      160.977   2.3388e+13   2.2576e+13     0.663516
   123736043       0.8525    -0.842893     0.672746      556.829      862.527      1366.14   1.7541e+13   1.7216e+13     0.616099
   133837987      1.72513     -0.22962     0.755514      1796.94      305.992      451.857   2.1927e+13   2.0302e+13     0.656212
   140973605      1.37725   -0.0439867     0.851427      1768.72      1046.98      187.937   1.5755e+13   1.5267e+13     0.601563
   116472127     0.318948     -1.20463     0.496387     -7.35205      347.119      1273.75   5.4248e+13   5.2137e+13     0.871995
   115445854       5.3979     -1.19576     0.372386     -348.757      28.7493      960.594   2.0286e+14   1.8889e+14      1.31208
   117136954     0.289765     -0.53218     0.382506     -48.8579       843.56      619.005   1.7379e+13   1.6729e+13     0.585948
   123560102     0.784155    -0.589647     0.527283      493.478      965.184      872.001   1.8841e+13   1.7866e+13     0.612889
   118877447      6.26047    -0.353257     0.662601     -568.946      1410.69      730.943    5.571e+13   5.4735e+13     0.904946
   128980316      1.39172    -0.613131     0.667846      1206.16      596.724      1036.56   1.6729e+13   1.6567e+13     0.607934
   111779849       5.8088   -0.0693208     0.687015     -1268.82      1163.43      243.683   3.1184e+13   3.1022e+13     0.750824
   112625265      6.10837    -0.136416     0.600166     -765.857       1306.6      347.015   2.5337e+13   2.5175e+13     0.693596
     6713937      1.26039     -1.02315     0.321681      372.313      207.005      786.509   3.3823e+13   3.0307e+13     0.705886
      326311      5.32043    -0.422584     0.324792     -793.343      174.304      393.162   1.5103e+13   1.4132e+13     0.547732
   128695128      1.42201    -0.167761     0.403558      954.296      494.818      229.621   1.0232e+13   9.5827e+12     0.488467
  1001520166      5.26234    -0.685425     0.850097      -1556.9      189.601      1337.78   3.9034e+13   3.7851e+13     0.814093
   140515682      1.35268    -0.494274     0.734952      1369.85      774.784      947.007   1.2344e+13   1.2019e+13     0.549949
   105887215      5.72456      -0.6642      0.88851     -1315.07      900.055      1417.97    1.072e+13   1.0232e+13     0.527909
   119667942   0.00887795    -0.268256     0.750303     -594.478      1640.85      664.865   1.3806e+13   1.3643e+13     0.574504
   117123096      6.25297    -0.396071     0.380064     -351.722      848.624      490.562   1.5056e+14    1.439e+14      1.20004
   131372875     0.900816    -0.431797     0.789467      933.336      1413.83      955.523   1.7054e+13   1.6567e+13     0.615052
   116485085       5.8358    -0.940725     0.523298     -575.583      456.253      1170.82   1.8516e+13   1.8029e+13     0.614401
   127754248      1.75456  -0.00416733     0.348821      950.605      155.505      15.1746   1.1532e+13   1.0395e+13     0.496824
   124952514     0.642035    0.0920764      0.52846       403.42      1334.24      3.13184   1.2019e+13   1.1857e+13     0.534682
   119613457     0.157084    -0.150123     0.835336     -377.488      1934.18      501.436   1.8029e+13   1.7704e+13       0.6312
   104039754      5.16129    -0.245038     0.683613      -1669.1      127.866      442.834   3.0535e+13   2.9073e+13     0.734501
   140352288       1.2968     -0.15582     0.692079      1406.91      973.483      363.861    1.608e+13   1.5755e+13     0.599344
   113268587      6.22071    0.0286921     0.875018     -838.593      1929.31      136.673   1.9815e+13   1.9653e+13     0.655557
  1004034010     0.112175      -1.0371     0.872073     -240.092      854.405      1906.16   7.3928e+13   7.3928e+13      1.01932
     4488615      5.33466     -1.09959     0.106199      -134.55      10.5055      280.167    3.543e+13   2.9369e+13     0.659884
   123686801     0.345525    -0.930119     0.568238      4.53052      763.565      1271.77   1.1045e+13    1.072e+13     0.519747
   129533858      1.19057    -0.137199      0.47612       943.07      816.879      252.492   1.0395e+13   9.0955e+12     0.485768
   134064216      1.81554    -0.524163     0.833393      1752.86      77.3333      1020.52    1.007e+13   9.0955e+12      0.50546
   117259057   0.00363222    -0.697731     0.477129     -324.886      833.818      908.653   1.5267e+13   1.4618e+13     0.569089
    17268869    0.0869723    -0.996886     0.294783     -111.809      361.602      733.245   1.3596e+13   1.2725e+13      0.52556
   109762591       5.4278     -1.00258     0.828952     -1006.64      219.585         1739   1.6567e+13   1.6567e+13     0.617073
     5302093    0.0113315    -0.290132     0.269872     -238.669      662.507      286.112   1.5003e+13    1.363e+13     0.534716
   116427877    0.0875838     -1.06123     0.450373     -146.547      463.011      1110.58   1.7704e+13   1.6404e+13     0.588929
   123548826     0.939679    -0.686243     0.498282      576.604      762.056      917.276   8.6569e+13   8.1534e+13      1.01243
   127944534      1.55781    -0.548659     0.349059      772.188       238.21      525.548    1.608e+13   1.4943e+13     0.560737
  1002384008      6.13792   -0.0191419     0.880563     -1000.21      1853.03      231.313   3.4894e+13   3.3711e+13     0.785064
   129714632      1.25572    -0.431518     0.655567      1201.96      859.759      783.757   1.9165e+13   1.9165e+13     0.637348
     2019718      5.23747   -0.0896132     0.226724      -632.25      107.434      71.7836   1.1754e+13   1.0482e+13     0.484804
   140395410      1.43036     -0.28362     0.641468       1395.9      689.328      524.631   2.8748e+13   2.8423e+13     0.725695
     3484790      5.72997   -0.0704749     0.202367      -452.48      353.226      78.5558   7.1866e+13   5.8571e+13     0.854851
   128071575       1.5491    -0.869992     0.413948      680.488      174.346      878.119   1.1857e+13   1.0232e+13     0.500166
   112691690      6.06041    -0.226342     0.736249     -964.484       1460.4      565.864   1.0232e+13   9.9076e+12     0.515714
   104858513      5.46895     -0.31036     0.700173     -1539.66      612.189      610.629   3.7844e+13   3.5083e+13     0.783295
   118321760    0.0495938     -0.89934      0.77505     -342.055      984.575      1608.53   1.8402e+14   1.8029e+14      1.36126
   110504858      5.60046    -0.748443     0.819569     -1251.63      616.048      1437.78   2.1439e+13   2.0627e+13     0.663348
   106209064      5.70567    0.0282071     0.870072      -1674.8      1262.87      75.0344   1.3481e+13   1.3318e+13     0.575607
     5981118     0.446264    -0.241251      0.12385      35.2741      338.658      120.534   1.0984e+13    1.018e+13     0.466226
   119665227     0.182978     -0.23202     0.858393     -327.188      1936.59      675.794   1.6242e+13    1.608e+13     0.612373
   111726209      6.01767    0.0461203     0.463865     -714.442       1017.4      47.7556   1.1045e+13   1.0882e+13     0.514721
   110157787      5.55656    -0.269279     0.400581     -923.615      470.384      343.466   2.1277e+13   2.0302e+13     0.627038
   117944672     0.181329    -0.245722     0.409372     -176.486      1032.79      376.624   1.0232e+13   9.4203e+12     0.486184
   109420782      5.15038    -0.565378     0.446225     -1007.91      27.3574      654.792   1.7054e+13   1.6404e+13     0.588537
     8863975     0.985507    0.0574797      0.21314      362.142       489.03       12.213   1.0917e+13   1.0348e+13     0.481044
   112173218      5.98428    -0.681453      0.87035     -974.847      1163.45       1450.4   1.1045e+13   1.1045e+13     0.540796
   118120695     0.203765    -0.601173     0.574806     -171.986         1132      965.885   1.1369e+13   1.1045e+13     0.525382
   129597823     0.986506    -0.219711      0.46139      722.797      938.014      361.933   1.0395e+13   9.4203e+12     0.490368
   139709069      1.48926    -0.266895     0.600875      1366.68      579.552      463.978   1.2181e+13   1.1694e+13      0.53721
   140343048      1.31389    -0.227589      0.68756      1397.25      918.683      480.114   1.3968e+13   1.3643e+13     0.571011
   123489904     0.505618    -0.609394     0.385845      139.832      790.244        685.9   7.5038e+13    7.049e+13      0.94698
   121776311      1.40236     -1.20811     0.358584      309.319      79.7602      934.822   1.1045e+13   9.9076e+12     0.489864
   125917799     0.383367    -0.178911     0.811741      73.4231      1910.16      546.863     2.55e+13   2.5175e+13     0.708443
   124188223     0.784495    -0.115963     0.469487      530.176      1111.21      255.188   2.4688e+13   2.3388e+13     0.664833
     5660436      1.50629    -0.870821    0.0773774      135.488      41.0836      178.802   1.0582e+13   9.4437e+12      0.44761
   139819994      1.65996    -0.353224     0.758288      1711.97      383.596      685.275    1.543e+13    1.543e+13     0.598997
   110161760       5.5112    -0.239295     0.489447     -1138.17      519.372      368.084   2.6149e+13   2.5987e+13     0.690677
   104867853      5.26188    -0.244667     0.811559      -1886.9      337.613      526.673   1.6729e+13   1.6404e+13     0.614179
   134002547      1.61675    -0.555851     0.621675       1302.4      317.001      874.422   1.4293e+13   1.4293e+13     0.575783
   123673853     0.533282     -0.87144     0.592816       189.13      850.442      1267.05   3.2809e+13   3.1184e+13     0.744234
   119456682      0.34602    0.0181055     0.655925     -1.23755      1667.92      136.858   1.3481e+13   1.3318e+13     0.564552
   123012827      1.00374      -1.0848     0.824177      582.363      563.154      1841.88   2.0627e+13    2.014e+13     0.658329
   140288763      1.31883    -0.104428     0.661091      1384.73      922.451      262.498   1.7866e+13   1.7054e+13     0.613393
   124254648     0.563229    -0.254422     0.516426      285.746       1250.9      469.769   1.2994e+13   1.2994e+13     0.550331
   129044490      1.41344    -0.693981     0.768734      1287.43      582.459      1276.46   1.1045e+13   1.0232e+13     0.522843
   123244189     0.665063    0.0340387      0.34634       299.28      907.329      56.8708   1.1353e+14   1.0638e+14      1.07815
     3411075      5.81841    -0.822137      0.22502     -314.116      251.748      498.485    2.813e+13   2.6857e+13     0.663114
   113368558      6.27793    -0.126207     0.841313     -698.049      1868.71      449.397   2.4363e+13   2.3876e+13       0.6977
   125184943     0.557112    -0.386317     0.674069      334.203      1478.59       794.91   1.1045e+13   1.0882e+13     0.528811
   123562780     0.687649      -0.6989      0.48406      334.514      844.386      918.254   1.3806e+13   1.3481e+13     0.554514
   117421091      6.02056    -0.860348      0.69579     -649.478      801.648      1421.93   3.0697e+13    3.021e+13     0.744881
  1006347157     0.776931    -0.956343     0.884805      519.395      935.377      1837.47   2.7205e+13   2.6023e+13     0.720387
   110609730      5.70136     -1.03059     0.771594     -778.875      421.645      1692.11    2.485e+13   2.4525e+13     0.699886
   124953796     0.512462    0.0315366     0.562013      242.174      1446.16      97.3538   6.0745e+13   5.6847e+13     0.905634
   117891719     0.311909    -0.192854     0.385591     -35.0493      1009.52      304.657    1.007e+13   9.9076e+12     0.492343
   124482093     0.612543    -0.641406     0.661519      359.511      1195.95      1131.72   1.0882e+13   1.0557e+13     0.522797
     5431636     0.114666    0.0140098     0.324549     -207.389      874.328      75.9761   2.0327e+13   1.9222e+13     0.606848
   111295961      5.77513    -0.758058     0.635556     -887.829      660.935       1196.9   1.2344e+13   1.1694e+13     0.539383
   133843407      1.79948    -0.243281     0.723651      1750.22      163.402      447.316   1.4455e+13   1.4455e+13     0.584217
   110656651      5.73034     -1.04669     0.838065     -790.616      454.868      1823.22   5.1812e+13    5.035e+13     0.894484
   112001062      6.12416    -0.457801     0.619621     -690.215      1175.48      830.081   3.1022e+13   2.8748e+13      0.72664
   121832824      1.11809     -1.10232     0.425942      367.922      268.998      1059.71   1.2669e+13   1.2506e+13     0.535857
   117127421      6.27038    -0.439363     0.434736     -371.671      940.195      598.255   5.2624e+13    5.035e+13     0.853704
     8221905     0.461901     -0.24468     0.325931      102.008      846.332      304.827    1.373e+13   1.2391e+13     0.524364
   105721626      5.50416    -0.374092     0.869764     -1759.31      759.393      855.068   1.0395e+13    1.007e+13     0.524375
   109537036      5.32858    -0.940073     0.523897     -781.213      104.281      1137.06   1.9815e+13   1.8029e+13     0.614453
   118057909      6.12277    -0.422148     0.513122     -599.358      1022.31      664.896   1.8029e+13    1.608e+13     0.590568
   133835459      1.82428    -0.304496     0.547221      1366.34      84.5269      434.877   1.7054e+13   1.6567e+13      0.59927
   125134768     0.576928    -0.268512     0.546962      317.712       1303.2      512.053   1.7866e+13   1.7541e+13     0.610776
   115640750      5.51183     -1.16247     0.584229     -535.802      123.129       1415.8   1.6892e+13   1.6242e+13      0.59816
   123852164      0.35911     -1.05231     0.714974      18.3491       729.91      1641.09   1.1045e+13   1.0557e+13     0.525673
   115750854      5.66036     -1.18905     0.722816     -548.834      211.901         1714   2.5987e+13   2.5337e+13     0.704343
   130300785      1.10061    0.0356457     0.566504      1011.86      1078.25      50.4163   2.0302e+13   1.8353e+13     0.621642
   115699183      5.39224     -1.19515     0.624729     -550.164      42.3938      1509.29   1.7216e+13   1.6242e+13      0.60106
    16266587        6.017    -0.103434     0.228571     -371.734      519.576      121.339   2.0126e+13   1.7246e+13     0.572608
   115694157      6.21514     -1.36035     0.618485     -126.856       147.55      1581.61   2.1927e+13   2.1439e+13     0.658863
   124581364     0.500595       -0.728        0.767      223.445      1269.06      1397.36   2.6799e+13   2.6799e+13     0.720585
   116657498      5.76363     -1.13584     0.753021      -593.37       338.82      1743.92    1.478e+13   1.4293e+13     0.583628
   128750258      1.46748    -0.224883      0.49106      1149.35      523.198      340.197   1.5267e+13   1.4943e+13     0.574471
   110503012      5.53999    -0.783448     0.717798     -1125.89       460.18      1329.52   1.2181e+13   1.0882e+13     0.531157
   104195399      5.14201    -0.491039     0.687193     -1524.42      43.8645       835.69   1.9393e+14   1.8629e+14      1.36476
   122720314        1.235    -0.884395     0.473064      627.085      405.999      1021.83   5.7172e+13      5.1e+13     0.862595
   109655589      5.40585    -0.882687     0.654151      -991.28      229.428      1323.96   1.3968e+13   1.3806e+13     0.571244
   111726498      5.89038  -0.00482414     0.593883     -1037.76      1130.87      125.767   1.5592e+13   1.4293e+13     0.573887
   117866167    0.0856988    -0.123513     0.398074     -277.396      1022.35      238.288   2.1277e+13   2.0465e+13     0.628426
   106213787      5.73297    0.0182028     0.757144     -1469.87      1170.65      89.9033   1.0232e+13   9.2579e+12     0.505161
   116367789      5.82469    -0.864068     0.399704     -506.302      404.988      875.928   1.2344e+13   1.1694e+13     0.521635
   120182149     0.169159    0.0304782     0.860198     -367.495      2042.73      142.905   1.4455e+13   1.4455e+13       0.5911
   126078970     0.534576    -0.487691     0.835474       340.05      1661.24      1122.81    1.478e+13   1.4293e+13     0.587747
   104917029      5.48484    -0.436654     0.652378     -1371.61      549.477      769.669   3.5732e+13   3.5245e+13     0.780581
   129650771       1.0925    -0.375329     0.505483      849.072      863.353      576.764   1.1207e+13   8.7706e+12     0.482002
   121767105      1.37027    -0.891164     0.400244      589.584      270.591      877.303   1.5917e+13   1.5105e+13     0.568144
   140968035       1.3057    -0.100759     0.820043      1633.33      1120.15      307.315   2.3551e+13   2.3226e+13     0.690137
   123063393      1.09552     -1.18176     0.862588      547.378      384.073      1974.78   2.5013e+13   2.4525e+13      0.70513
   127818868      1.75885    -0.296596     0.353542      922.268      118.566      294.031   2.4038e+13   2.1439e+13     0.632995
    17041153     0.245423     -1.16898     0.215546     -21.6758       181.64      587.329   1.7246e+13   1.6141e+13     0.558239
   129655278      1.06103    -0.412012     0.426717      695.769       750.05      536.998   1.3806e+13   1.1857e+13     0.526481
   125133541     0.460147    -0.257017     0.634469        180.2      1515.27      567.034   1.7379e+13   1.6404e+13     0.603727
     9108227     0.838991    -0.114893     0.252185      335.337      613.372      142.143   2.7058e+13   2.4915e+13     0.651088
   123309278     0.808988   -0.0749291     0.394235        479.1      948.047      173.828   4.9375e+13   4.6289e+13     0.824358
   130308838      0.97134    0.0605489     0.589729      893.226         1243      27.3877   1.8516e+13   1.7704e+13      0.61601
   140908178      1.32844    -0.022409     0.795185      1626.29      1077.44      144.499   1.1045e+13   1.1045e+13      0.53756
   111009756      5.72257    -0.230107      0.55558     -1114.63      834.574        422.5   2.1764e+13   2.0302e+13     0.642003
  1003528896     0.107705     -1.23052     0.892604     -159.689      489.191      2077.88   8.4573e+13   8.4573e+13      1.06768
   131314988     0.987022    -0.301598     0.787341      1109.94      1421.65      716.816   2.1764e+13   2.1277e+13     0.668431
     8767618     0.931327    -0.590062     0.211657      278.837      383.402      375.261   1.3764e+13   1.2056e+13     0.505977
   131153876     0.816556   -0.0701958      0.65794      758.338      1473.42      262.505   3.7519e+13   3.6544e+13     0.790537
  1004810738     0.301629    -0.320778     0.877421     -87.1692      1926.27      863.084   6.7422e+13   6.7422e+13     0.988889
    15855387      5.51882    -0.976137     0.227815     -322.947      106.598      551.879   3.7205e+13   3.4526e+13     0.721536
   110663820      5.82681     -1.05637     0.825364     -704.935      509.591      1816.96   1.2506e+13   1.2019e+13     0.554313
   111010192      5.99951    -0.221312     0.450346     -695.747        923.6      363.303   1.8516e+13   1.7866e+13     0.605924
   125974047     0.497223    -0.274005     0.868335      305.227      1928.25      761.901   1.2181e+13   1.1694e+13     0.551115
   124308560     0.714314    -0.389302     0.488496      435.203      1069.26      601.818   1.4618e+13   1.3968e+13     0.561487
   110557644      5.74657    -0.952056     0.703504     -787.861      504.744      1505.64   3.1184e+13    3.086e+13     0.750764
  1007130653     0.639004    -0.340574     0.859723      568.106      1798.51      875.858    3.312e+13    3.312e+13     0.779228
    17194568      6.18447    -0.183012      0.14779     -181.207      370.578       116.42   1.0113e+13    9.745e+12      0.46292
   105736055      5.56748    -0.387652     0.895092     -1731.05      880.226       911.42    1.007e+13    1.007e+13     0.525351
   132062332     0.729818    -0.285351     0.859288      748.406      1782.76      763.404    1.072e+13    1.072e+13     0.534994
   112174746      5.84122    -0.597933     0.899741     -1257.11      1126.77      1337.45   1.0232e+13   1.0232e+13     0.528336
   109409830      5.36877    -0.515542     0.548521     -1189.32      308.369      749.657   3.3783e+13   3.1672e+13      0.74389
   125234101     0.677073    -0.389355     0.728753      550.739      1519.56      845.773    1.197e+14   1.1662e+14      1.17228
  1007202712      0.55378    -0.624903     0.855628      351.172      1515.39      1368.53   8.6939e+13   8.4573e+13      1.06474
    17076818     0.309058     -1.27227     0.275124     -5.10803      152.484      758.695   9.9359e+13   9.0753e+13      1.00718
   112733044        6.055    -0.345981     0.770983      -973.26      1434.39       798.97   3.4433e+13   3.4108e+13      0.78118
   111838125      5.78664     -0.14474     0.661794     -1244.71      1079.12       358.47   1.9653e+13   1.8191e+13     0.626779
   105733489      5.49871    -0.432924     0.856716     -1699.46      709.634      953.584   1.1207e+13   1.1207e+13     0.542873
   139605205       1.5326   0.00813727     0.555732      1348.89       545.51      36.4885   1.4455e+13   1.3806e+13     0.564567
   129087641       1.3374    -0.841408     0.694397      983.734      507.368      1360.55   1.6404e+13    1.608e+13     0.603577
   130415010      1.12288    -0.212533     0.671326      1169.91      1148.62      471.379   5.5223e+13    5.441e+13     0.903993
     5054525    0.0750557    -0.932328      0.32354     -140.407      441.543      770.658   1.1721e+13   1.1419e+13     0.510039
   118054746     0.276145     -0.39171     0.546639     -90.9126      1261.74      677.602    2.079e+13   1.9978e+13     0.637809
   116760632      0.13038     -1.22964      0.85002     -138.942      476.284      2000.69   1.3481e+13   1.3481e+13     0.577055
   129988332      1.09324    -0.852506     0.774413      862.789      777.122      1523.36   1.3481e+13   1.2994e+13     0.566465
