    halos_ID     halos_RA    halos_DEC      halos_z      halos_X      halos_Y      halos_Z      halos_M   halos_Rvir 
   117124923        246.5      33.3205     0.323632     -299.701      689.252      494.089   8.2834e+12      478.357
   121809531      270.149      81.5559     0.331802      0.35205      135.136        910.3   2.7611e+12      336.005
     9110949      304.668      12.1973     0.271689      425.252      614.874      161.601   2.6791e+12      341.619
   116310541      240.714       48.217     0.317625     -288.152      513.784      659.235   1.0395e+13      511.078
   117085490       245.38      23.9103     0.329737     -348.483      760.449      370.863   5.5223e+12        430.1
     4543459      211.269      66.1525     0.210444     -207.807      126.193      549.996   1.3797e+13      550.466
     3696777       232.08       34.728     0.221209     -318.436      408.753       359.16   1.0515e+13      501.533
     4546344      220.943      72.7626     0.202127      -129.54      112.382      552.729   1.1219e+13      506.562
     3507886      212.431      24.1697     0.222086     -487.301      309.625      259.103   7.7692e+12      450.476
     8804175      318.098       47.116     0.262857      375.624      337.052      543.401   5.7901e+13       910.61
   122477230      316.244      27.6081     0.296259      530.597      508.048      384.175   1.3806e+13      550.594
     2152792      191.311      21.9535     0.271122     -694.271      138.868      285.392   2.6121e+12      325.822
     4772987      243.637      48.0176     0.157854     -135.664      273.736      339.512   5.7934e+12      411.119
   121810928      349.348      78.2246     0.310426      173.602      32.6516      847.375   3.4108e+12      345.316
     5299996      251.107      23.6212     0.280258     -233.579      682.499      315.474   4.4539e+12      383.429
    15026773      193.819      35.0066     0.332277     -732.929      180.278      528.629   2.0729e+13      643.759
    10218001      355.813       46.227     0.333382      637.723      46.6887      667.419   6.4867e+13      947.354
     8637967      336.109        43.09     0.215296      410.293      181.744      419.781   4.7888e+12      395.162
    18099127       306.98      54.2446     0.174103      176.389      234.243      407.238   1.8653e+13      662.128
    17193775      269.864      11.1552     0.122952     -0.83545      351.874      69.3875   3.6167e+12      338.064
     6677645      330.785      62.2638     0.253813       291.52      163.028      635.217   1.2324e+13      548.788
     6415184       271.76      28.8723     0.330983      24.6946       803.68      443.358   5.4586e+12      431.121
   115396092        200.8      66.4168     0.305643     -319.126      121.225      782.004   2.2901e+13      666.958
     4942318      250.026      22.9909     0.184788     -167.067      459.651      207.507   1.7414e+13      587.171
   117072112      268.782      21.1646     0.319432     -17.6179      828.575      320.867   3.8981e+12      361.031
    18612436      277.441      1.20292     0.336359      120.657      923.801      19.5627   4.5544e+12      384.541
     5226763      253.276      51.1887     0.319662     -160.394      533.797      692.954   6.0614e+12      429.418
     7622325      256.046      9.73414     0.210866     -143.196       576.28      101.865   2.5786e+12      324.475
    16175378      225.298      49.3532     0.236164     -307.294      310.508      508.849   1.6778e+13      597.571
     7634973      249.809      4.03878     0.266883     -258.987      704.245      52.9805   4.4539e+12      384.803
     2167063      194.463      33.2321      0.29991     -679.108      175.158      459.501   3.2818e+12      342.697
       38342      182.698      21.9409     0.326442     -840.026      39.5802      338.761     9.38e+13      1066.95
     8015244      293.112      29.2541     0.242855      235.795      552.504      336.473    5.693e+12       419.95
     7752155      270.662      85.0928     0.294367      0.81396      70.4894      821.069   4.7888e+12      405.046
   116210188       239.28      34.6476     0.290452     -342.055      575.618      462.734    3.086e+12      338.534
   123395312      296.086      22.4412     0.326604      368.643      752.948      346.248   4.3853e+12      384.222
     6398869      278.669      6.25619     0.304176       127.27      834.776      92.5717   3.6837e+12      353.573
     7639797      266.491     0.778905     0.270454     -46.6122      760.124      10.3535   3.6167e+12      354.949
   117063545      238.154      28.7843      0.33931     -434.386      699.342      452.302   2.7611e+12      376.454
    12386330        359.8      10.4711      0.29496      811.875      2.84009       150.05   6.8986e+12      454.663
   128650551      321.041     0.199793     0.306996      666.211      538.689      2.98755   2.9235e+12      328.607
     5888643       299.89      70.5602      0.22637       106.87       185.93       607.63   3.2818e+12      353.135
    15119789      200.284      18.4771     0.316012     -782.826      289.329      278.876   2.9135e+13      723.768
     4906013      250.559      13.2271     0.155905     -146.225      414.278      103.263    6.932e+12      431.523
     7637400      265.177      4.07719     0.246557     -58.5653      694.163      49.6562   7.3674e+12      464.923
    18329566      294.797      59.3072     0.323386      192.418      416.491      772.912   4.9562e+12       413.71
   123270704      271.339      3.12944     0.332424      21.5156      920.232      50.3259   4.5477e+12      393.043
    10162635      355.686      22.1266     0.285354      739.573       55.785      301.564   1.1152e+13      560.566
     3979476      241.243       1.2516     0.310816     -416.823      759.533      18.9288   3.5163e+12       352.01
    17232773      238.795      47.5599     0.211944     -211.666      349.427      446.776   4.5544e+12      392.493
    13012931      338.413      15.4817     0.324469      807.934      319.667      240.662   3.4493e+12      348.801
     5718621      313.744      74.4622     0.191225      101.672      106.231      528.874   2.4111e+12      317.002
    17099476      234.229      73.2535     0.314088     -147.377      204.561      837.895    6.999e+12      450.264
   122641313      276.918      58.4043      0.31409      55.2165        455.1      745.305   3.7356e+12      369.998
     5280361      258.219       11.063      0.27684     -155.972      747.825      149.363   9.5776e+12      492.765
     7484321      226.687      24.3595     0.286785     -502.666      533.167      331.771   2.2671e+13      677.675
    18497741      289.749      34.2655     0.315096      245.067      682.617       494.11   5.9609e+12      426.185
    10899013      325.227      14.9478     0.282707      629.921      437.368      204.734   6.4967e+12      438.175
     5756099       327.88      70.7708     0.246871      195.041      122.445       660.22   4.5879e+12      389.581
    10576723      327.074       12.333     0.243404      565.797      366.394      147.378   6.0614e+12      430.205
     4002441      243.737      7.96148     0.292797     -359.351      728.276      113.578    2.746e+12      326.226
   116170304      228.811      26.8939     0.296542     -487.317      556.876      375.321   9.1767e+13      1053.87
   116236194      267.904      47.9836     0.299619     -20.5059      560.334      622.373   2.8911e+13      735.427
     9074106      310.694      2.34934     0.259148      476.751      554.392      29.9984   3.2483e+12      339.546
   128719967      334.614      18.4852     0.337172      800.202      379.726      296.107   3.4108e+12       352.41
     2133243      205.791       15.527     0.214794     -531.902      257.023      164.129   4.5209e+12      383.202
    16872756      196.493      29.2505    0.0967449     -237.514       70.321      138.725   1.0716e+13      494.233
   127774550      356.284      7.31098     0.333708      915.672      59.4634      117.726   2.2739e+12      330.436
   128726464      326.072      17.7592     0.315465      694.225      466.985      267.969   2.1114e+12      334.874
    16441549      239.639      32.1044     0.283433     -340.646      581.534      422.846    4.119e+12      382.843
    15141173      203.869        23.67     0.320156     -745.881      330.047      357.532   8.5395e+12      479.535
   122605131      276.658      53.6679     0.334105      63.6172          545      746.087   2.4688e+13      770.685
    18799789      339.487      53.4835     0.194216      310.498      116.172      447.752   5.1907e+12      409.125
   116310293      228.431      57.2607     0.324036     -323.135      364.348      757.433   8.2834e+12      483.833
     8715171       321.38      3.27166     0.215437       479.61      383.145      35.0904   3.6502e+12       349.21
     4545780      206.671      83.3803     0.194891     -57.5814      28.9237      555.244   9.7116e+12      499.955
    18517915      279.348      35.0358     0.334818      123.413      749.702       532.72   5.2911e+12      403.758
     2396591      216.407      0.31653     0.322111     -720.758      531.523      4.94751   6.0614e+12      437.223
    16325540      236.998      44.4656     0.304717     -330.746      509.271      596.025   3.0139e+12      337.518
     8106972        273.7      23.4967     0.265027      44.2231      683.939      297.959   1.6443e+13      593.709
   127894835      349.323      21.7528     0.333716      844.387      159.198      342.861   4.5477e+12      393.146
   122640902      308.362      47.2951     0.329886       385.31      486.811      672.687   3.5732e+12       366.57
    16439808      231.576      31.5211     0.285601     -424.499      535.128      418.922     2.88e+12      352.136
   128612588      332.155      3.56068     0.318508      782.203      413.198      55.0469   1.5105e+13      589.689
    16422965      246.557      12.1243     0.255405      -280.79      647.539      151.624   3.4158e+12      356.645
   121671803      336.061      42.6618     0.316636      592.492      263.039      597.395   3.2484e+12      334.956
   116313925      259.344      58.1961     0.333121     -90.0083       478.37      784.953   7.6337e+12       487.41
    18856142       343.59       57.808     0.333817      472.932      139.277      783.134    6.999e+12      448.884
    18367895      279.701      14.4481     0.198686      92.8988      543.449      142.052   3.9181e+12      368.924
     5660102      333.002      41.1331     0.101013      198.742      101.254      194.805   7.8697e+12      450.763
     4959171      246.418      32.4212     0.235888     -226.231      518.265      359.164   4.6883e+12      404.088
   109358699      193.539       36.545      0.32962     -714.457      172.043      544.675   9.9076e+12      505.024
     5977998      294.091      21.5483     0.129222      142.903      319.592      138.244   2.7728e+13      678.452
    17172148      239.327      2.42167      0.14901     -220.204       371.26      18.2551   4.9897e+12      380.169
     9167909      305.411      23.1027     0.309191      459.642      646.509      338.394   3.8176e+12      362.955
    10729568      334.311      38.7637     0.337039      655.994       315.55      584.523   3.6837e+12      365.051
    12424037      353.621      21.5074     0.327768        841.4       94.063      333.627   5.7934e+12      452.816
   128643206      324.913     0.138704     0.307997      703.179      493.958      2.08032            0      345.137
   116271226      221.837      43.1548     0.316771     -479.323      429.119      603.187    3.086e+12      345.778
     5716559      333.316       66.204     0.205332       211.78       106.44      537.506   7.7692e+12      474.819
     8488323      355.915      53.7805     0.269924      448.062      31.9995      613.321   3.0139e+12      351.898
     4772357      233.236      44.6361     0.185394     -226.974      303.804      374.441    5.693e+12      420.445
   128707372      336.626      19.5347      0.32681      785.129      339.336      303.469   3.5732e+12      370.978
     7717115      297.683      76.1653     0.140744      45.4205      86.5757      396.997   2.7795e+12      324.625
     8011383      292.376      23.3648     0.245344       242.94       590.11      275.691   1.1888e+13      526.779
    16438068      238.693      35.2442        0.286     -340.492      559.847      462.991   2.7996e+13      721.764
    19270444      340.804      36.5143     0.335868       706.35      245.918      553.731   2.9804e+12      351.737
    15841332      192.581      55.1899     0.205161     -327.038      72.9857      481.941   3.0139e+12      327.361
     4790412      254.693      52.1687     0.220939      -101.96      372.535      497.372   1.0482e+13       511.39
    10107764      354.099      8.18148     0.280944      776.954      80.3004        112.3   4.9228e+12       404.61
     6041255      283.573      65.0422     0.332507      91.3069      378.201      835.966    2.813e+12      332.551
   127894244      347.606      29.9886     0.312422      736.582      161.862      435.213   1.1207e+13      526.774
     3525740      215.214        28.32     0.237801     -485.497      342.652      320.231   3.0139e+12      345.142
     4562998      219.341      77.3717     0.250443     -119.834      98.2263      691.588   1.2993e+13      549.164
     2681852       221.15      11.6518     0.306195     -630.312      550.827      172.617   3.0809e+12      346.399
     4695124      227.017      52.2963     0.179738     -215.724      231.475      409.337   5.5255e+12      412.355
    10126667       350.54      14.1553     0.263817      711.734      118.596       181.98   9.9125e+12       502.89
     4828147      232.775      56.0294     0.271416     -258.304       339.99      633.729   6.2288e+12      429.709
    15992416      206.123      45.4176     0.185572     -336.182       164.86      379.927    2.947e+12      324.509
     5340648      257.303      35.0886     0.330529     -164.933      732.028      527.152    5.693e+12      426.834
   123374627      293.565      22.0741     0.328611      337.934      774.803      342.792   3.8981e+12      371.115
     4790595      243.844      54.7296     0.200509     -146.185      297.669      468.888   8.9748e+12      470.477
   123381303      283.854      28.0689     0.303771      179.265      726.865      399.217   1.2669e+13      553.527
     7825829      291.873      65.3441     0.249051      109.574      272.943      640.753    2.947e+12      328.759
    16438236      237.565      32.2367     0.276103     -352.249      554.309      414.174   2.7929e+13      708.822
    19063128      294.137      13.7382     0.287739      320.499      715.248      191.616   1.8318e+13      673.376
    10406945      344.755      41.2785     0.278962      568.408      154.911      517.179   3.0709e+13      750.876
     3561392      231.623      51.6007      0.24327     -265.939      335.812       540.47   2.3107e+12      324.841
     6268616      289.899      5.76795     0.251386      240.855      665.385      71.4791    2.947e+12      341.057
    16400218      240.586      8.87245     0.240932     -331.616      588.178      105.404   3.7507e+12       361.13
     5168756      249.678      24.7673     0.258705     -230.409      622.136      306.089   8.1711e+12      461.663
     9428416      298.919      27.6387      0.33734      400.263       724.51      433.435   4.3869e+12      398.273
     8867135      312.704      2.41606     0.210491      407.553      441.605      25.3551   2.8465e+12       322.15
   121654570      336.039      47.0331     0.294046      512.756      227.874      602.415   9.2579e+12      486.038
     4959004      245.215      33.6869     0.233814      -231.74      501.876      368.487   5.7868e+13      903.182
     6586257      349.111      28.5774     0.170928      425.177      81.7893      235.843   6.4297e+12      427.793
    14877532      180.139      44.5859     0.308822     -613.531      1.49292      604.729   7.1665e+12      446.563
     4826697      238.229      54.3445     0.276184      -238.37      384.889      631.068   2.7125e+12      340.893
    10165756      349.063      29.4405     0.221589      539.949      104.343      310.386   3.1479e+12      367.612
    18121576      314.386      66.0601     0.204612      166.184      169.783      535.119   6.8986e+12      450.783
    14783344      192.199      18.0487     0.202049     -537.623      116.229      179.237    5.626e+12       407.14
     2109500      192.048      3.90969     0.279682     -766.725      163.641      53.5806   1.3429e+13      563.845
    16982845      224.911      18.9449     0.102524     -201.265      200.644      97.5499     4.32e+12      380.682
     5964514       275.02      14.1723    0.0962593      23.9695      272.862      69.1699   2.9804e+12      316.777
    14553501      187.397      11.2532     0.304647       -827.4      107.414      166.009    2.093e+13      664.746
    16926833      262.863      82.5284     0.286662     -12.9895      103.744      797.222   4.5276e+13      848.196
    16873500      196.964       32.579    0.0914261     -216.505      66.0435      144.643   6.5302e+12      407.722
     5357842      257.353      41.9673     0.335251     -151.236      674.007      621.255   1.0281e+13      524.411
     5320781      259.138      26.6438     0.300022      -141.27      736.249      376.129   2.1767e+12      329.118
     8919001      315.044      20.2118     0.257991      483.939      483.202      251.775   2.5886e+13      699.809
   115384999      183.291      61.5265     0.325221      -430.04       24.728      794.218   2.9235e+12      356.579
     8765152      305.615      35.4592     0.204749      277.893      387.938      339.872   3.5497e+12      345.252
     9033825      309.455      44.9233     0.330495      412.582      501.298      647.513   6.2288e+12      441.346
    16156132      217.674      35.0787     0.268513     -490.022      378.378      434.772   1.8117e+13      613.737
    19274043      349.655       37.174     0.334054      725.846      132.503      559.524   5.9274e+12      434.177
    16985333      219.961      18.6131     0.121135     -256.778      215.167      112.828   1.5505e+13      573.396
    16136910      223.138      17.9042     0.205514     -408.251      382.539      180.749   3.2149e+13      734.583
     4037566      240.996      16.4168     0.334554     -431.274      777.915      262.068   4.6214e+12      394.725
    10635960      327.204      25.4475     0.251599      540.294      348.142      305.851   2.7125e+12       331.23
     5280929      268.313      12.1228     0.234601      -19.182       651.32      139.963   2.1098e+12      325.303
     6021533       295.54      56.9988     0.240632      160.289      335.453      572.466   2.9135e+12      336.956
     6112836      270.715      39.9515     0.181948      5.00928      401.247      336.134   2.9135e+12      337.033
   128633841      330.603      4.13594     0.294308      715.976      403.383      59.4248   8.7706e+12      493.783
    10861639      325.167      5.19493     0.268592      618.585      430.452      68.5172    5.626e+12      409.525
     4510156      197.489      57.2608     0.145385     -217.615      68.5685      354.865   2.5451e+12      313.982
     4639983      252.734      45.7364    0.0784872     -47.9115      154.151      165.629    1.018e+13      504.796
    10596621      337.657      13.2561     0.256222      651.858      267.921      166.031     4.32e+12      392.883
     8881346      310.971      9.65764     0.237135      435.173      501.128      112.944   1.8686e+13      611.433
     6773146      305.537      45.2622     0.223648      260.613      364.871      452.509   4.0186e+12      391.327
   115466380      241.441       73.123     0.311597     -120.555      221.488      831.193   1.5267e+13       574.06
   128646282      334.411      9.30613      0.33731      831.533      398.214      151.079   3.7356e+12      367.121
   116230639      254.311      44.8022     0.290362     -156.119      555.836      573.371   1.2831e+13      535.237
   123471943      279.404      39.5544     0.332698      116.219      701.749      587.492   2.5987e+12      352.093
     3283267      188.538      1.81858     0.149518     -428.438      64.3212      13.7557   3.1144e+12      344.743
   123255180      285.305      9.07826     0.335172      242.109      884.672      146.555   1.8353e+13      616.027
     4774301      226.908      40.9621     0.173325     -257.777      275.543      327.564     4.32e+12      364.594
     7996752      294.189      22.3614     0.236169      254.136      565.775      255.152    4.186e+12      381.971
   121768389      290.056      78.3106     0.312163      60.4536      165.588      852.013   1.7866e+13      630.866
     3391213      210.265      29.1689     0.200607     -433.335      252.861      280.042   3.0809e+12      332.431
   121725823      349.103      56.9701     0.338082       501.11      96.4741      784.913   1.4618e+12      341.947
     8068605      282.641      47.1765     0.281643      117.662       524.61      580.124   1.3161e+13      569.205
    17289419       237.18      63.0843      0.32633     -222.373       344.79      808.159   7.4344e+12      458.936
    10860307      323.304       4.2494     0.239155      542.661      404.423      50.2867   6.4297e+12       446.35
   128653273      321.341      6.55214     0.302866      656.387       525.09      96.5461    1.949e+12      349.904
   121640832      339.745       36.252     0.293122      621.023      229.174      485.405   9.4203e+12      480.657
   121731642      321.446      61.8825     0.314034      322.433      256.971      771.617   4.3853e+12      387.431
   122438978      314.907      13.7892     0.328613      625.383      627.423      217.413   3.2484e+12      371.115
   122628924      296.187      51.9318     0.300557      228.601      464.854      661.415   4.3853e+12      413.445
     9222114      298.987        38.61     0.299839      317.441      572.976      523.094   3.3823e+12      356.288
      311060      193.755      20.5223     0.313117     -793.703      194.294      305.878   2.9135e+12      335.853
     7731255      339.037      77.0164     0.181227      109.406      41.9153      508.143   6.3293e+12       435.31
    16891950      222.557      68.8727     0.171744     -131.503       120.74      462.004   1.0448e+13      503.232
   123389043      272.448      25.8337     0.319562      34.1755      799.463      387.408   7.6337e+12      454.883
    10593280       338.19      15.4474     0.263442      665.034      266.128      197.941   8.8409e+12      489.166
    14860766      189.424      45.4726     0.291178     -564.363      93.6702        581.6    2.947e+12      357.611
     9242769      301.242      40.7793     0.335765      365.379      602.328      607.653   4.3535e+12       391.44
    10392187       345.35      33.1543     0.292295      663.139      173.351      447.748   3.5832e+12      364.523
     8030261       281.51      37.2353     0.237102      106.937      525.165      407.322   3.7172e+12      354.088
    10091190      355.255     0.200208     0.191578      548.014      45.4904      1.92151    2.813e+12      336.898
    15008472      196.394      31.8314     0.279085     -639.221      188.061      413.635   3.8846e+12      377.228
     8791447      323.371      41.1156     0.251228      429.764      319.506       467.42   2.6456e+12      325.469
     6281244      280.608      15.2998      0.25925      129.994      694.064      193.174   1.4802e+13      566.656
    18327603      285.246      60.4372     0.313314      113.263      415.569      759.364   3.9851e+12      381.838
   109322413      182.656      28.9038     0.296359     -725.179      33.6394      400.814   4.3853e+12      381.769
     5020012      255.669      53.3834     0.277446     -115.153      450.741      626.039   4.3869e+12      373.513
   115488061      239.292      68.7984     0.330787     -169.481      285.347      855.579    3.086e+12      341.444
    14838342      186.963      41.6134     0.280001     -583.801      71.2997      522.419   1.5271e+13      590.379
     8729620      312.126      22.9034     0.172106      306.651      339.074      193.149   8.0037e+12       473.09
    16197120      234.085      53.4469     0.270246     -265.884      367.097      611.375   2.9804e+12      351.924
     5169307      247.595      24.5159      0.24514     -240.891      584.289      288.231   5.2911e+12      414.534
    10165008      355.744       19.718      0.27905      736.153       54.786      264.572    4.253e+12      378.109
     7580357      224.331       54.051    0.0881332     -108.822       106.31      209.784   9.8455e+12      480.547
     5736950      350.326      76.8214     0.220935      141.526       24.126      613.135   6.4297e+12      438.099
     7620661       246.29      9.15805     0.226883     -256.345      583.703      102.776   4.6883e+12      398.644
    14574776      186.897      14.2052     0.331428     -884.767      107.014      225.599   8.2381e+12      481.211
    10106260      350.704      5.41071     0.275461      761.187      124.589      73.0563   4.4874e+12      389.747
    17007197      231.094      55.9102     0.135189     -138.423      171.511      325.657   2.4781e+12      311.847
    18197594      282.411      49.6267     0.188472      75.3705      342.496       412.45   2.7795e+12      320.243
     8449843      347.168      43.1016     0.250376      504.426      114.899      484.151   2.0093e+12      336.671
     4713597      268.402      76.2828     0.258273     -4.82544      172.917      708.686    2.016e+13      650.277
       42955      187.378      23.9489     0.334191     -839.589      108.713      376.025   4.1525e+12      384.373
    10148299      354.649      18.1125     0.296158      784.239      73.4498      257.641   3.1814e+12      341.326
    10897473      328.974      16.8633     0.319851      729.699      438.894      258.116   1.6644e+13      589.237
   121700331      357.916      58.6835     0.308356      446.838        16.26      734.929   5.3761e+13      911.387
     5281999      257.573      14.4556     0.271101     -159.067      721.839      190.548   3.2149e+12      345.817
     4642975      269.971      53.3281     0.077766     -0.06958      136.881      183.829   3.1479e+12      338.582
     6114209      272.444      29.1531     0.200192      21.3566      500.348      279.351   3.2149e+12      350.727
     7638530      255.232      5.01782     0.251632     -180.767      685.737       62.266   4.3869e+12      382.575
    18180078      285.417      33.8043     0.142687      91.5199      331.885      230.508   4.0186e+12      359.562
     8124564      289.601      29.8004     0.286237      233.738      656.387      399.046   1.9825e+13      644.874
    16852412      184.487      55.1554    0.0519763     -87.7593      6.88672      126.447   3.5531e+13      729.412
     9127328      301.213      22.4632     0.241409      327.892      541.132      261.606   1.2926e+13      561.902
     5054054      247.214      56.1448     0.328461     -196.722      468.303       757.18   7.2334e+12      484.271
     5959245      283.498      5.99159     0.130201      88.0142      366.673      39.5776   3.3488e+12      334.904
     3678440      230.724      26.5312     0.253033     -405.312      495.622      319.651   3.2818e+12      348.475
   116205166      214.939      33.6072     0.309711     -589.714      411.994      478.083   3.8981e+12      369.656
     9375696      307.416      12.0832     0.311599      516.067      674.607      181.828     4.32e+12      378.133
   109259040      188.443      13.4097     0.337756     -900.031      133.598      216.929   6.1719e+12      420.286
     2474916      209.174      19.1149     0.318259     -730.708       407.94      290.036   2.9804e+12      338.488
     5053931       259.43      58.9429     0.321255     -84.5396      453.065      765.312   3.4493e+12      380.694
     6770208      321.709      41.5656      0.24078      401.079      316.654       453.15   7.7358e+12      454.385
    10373104      344.695      26.6411     0.304406      732.879      200.562      381.174   3.0474e+12      344.115
   116269693      245.601      38.9988     0.304998     -273.391      602.726      535.918   2.4363e+12      339.609
    11165378       313.37      8.72289     0.317194      599.337      634.436      133.908   3.6837e+12      367.437
     5147728      262.879      14.6389     0.200358      -68.833      550.987       145.04     2.88e+12       326.94
     5887869      304.498      64.9979     0.245585      166.564      242.367      630.606    8.573e+12       471.55
     7979384      284.435      6.46631     0.224285      158.215      614.652      71.9356   3.7172e+12      362.415
     8413044      346.726      10.6618     0.140138      389.437      91.8702      75.3286    5.559e+12      415.565
    10578434      331.098      10.3495      0.26807       650.51      359.131        135.7   4.2865e+12      375.391
     4732422      240.696      22.5852     0.164832     -215.172      383.369      182.865   6.1618e+12      420.616
     4489897      200.732      64.2891     0.114296     -135.544      51.3051      300.993    1.296e+13      525.751
   115480589      192.103       78.764     0.329632     -174.279      37.3704      897.222   4.7102e+12       392.82
    18368412      276.194      17.8007     0.206617      60.7046      559.365      180.654   2.9135e+12       337.22
      497766      199.474      9.64099      0.32489     -839.003      296.684      151.173     1.45e+13      591.712
     6638775      335.861       33.783     0.196142      426.558      191.154      312.717   2.5518e+13      683.371
   121652821      336.523      37.5895     0.316948      641.296      278.533       538.23   4.8726e+11      355.967
   121701591      329.678      48.9131     0.316478      499.871      292.353      664.126   2.8586e+13      713.097
   115446434      184.033      69.7497     0.325842     -312.496      22.0347      849.149   2.1114e+12      329.907
     5205878      264.959      44.6634     0.276801     -48.6358      551.409      547.084   1.0549e+13      511.712
   123408016      289.982      22.1353     0.330948      290.615      799.241      345.938   3.2484e+12      371.291
   116266799      259.749      51.4004      0.29763     -92.4334      511.116       650.66    5.035e+12       402.01
   123387561       278.15       26.491     0.315163      111.377      777.669      391.534   6.3343e+12      445.187
    11180475      310.538      10.2695     0.300306      536.883      627.762      149.661    1.363e+13      558.345
    17289322      269.825      66.1694     0.329019     -1.12854      368.959      835.337   5.8939e+12      433.733
    10107124      349.291      9.06873     0.194804      542.139      102.524      88.0668   1.1419e+13       529.84
     8977517      303.155      44.2039     0.238917      265.819      406.913      472.721   5.1572e+12      401.374
     4945549      258.133      29.0995     0.170568     -88.4138      420.747      239.295   1.6074e+12      342.001
     5904501      288.049      72.0362     0.269522      72.5458      222.619      722.164   2.0327e+13      644.244
    10353611      335.545       20.009     0.227681      554.167      252.025      221.688    5.559e+12      407.688
     9597551      293.217      12.6315     0.319972      342.401      798.209      194.645   5.8604e+12      432.926
     8072713      292.827      43.3377     0.278574      220.908      524.841      537.319   3.6167e+12      365.304
    15105523      207.228      18.9725     0.249942     -594.847      306.073      229.987     2.88e+12        338.8
     6563347      352.229      17.6683     0.139726      383.294      52.3086      123.223   1.7983e+13      590.345
     2151337      195.459      18.9413     0.286694     -733.073      202.738      261.021   3.6837e+12      365.024
    17689276      261.457      24.1452      0.31917     -120.383      801.353      363.252    2.813e+12       330.46
    15896450      201.172      69.6195     0.334736     -301.277      116.686      869.656   4.4204e+12      385.297
   115324493      185.034      39.3708     0.293819     -633.517      55.7993      521.849    1.413e+13      618.854
    12366256      353.536      6.22501     0.312634      860.626      97.5134      94.4746   1.3127e+13      559.409
   117023480       256.28      15.2746     0.307448      -196.29      804.002      226.016   6.1719e+12      428.105
     3869572      226.647      36.6503     0.336845     -513.908      544.344      556.985   3.7842e+12      380.106
    12744180      343.337      24.2608     0.337881      817.251      244.609      384.475   8.6065e+12      491.234
     2701071       222.05      16.4577     0.307883     -611.758      551.795      243.373   3.0474e+12       335.48
   116370309      251.501      61.7762     0.335281     -139.411       416.69       818.65   8.6082e+12      479.495
     5661497      275.421      72.9632    0.0692376      5.65942      59.6331      195.478   4.1525e+12      365.584
    17539709       257.85      30.4357     0.297674     -151.105       701.84      421.805   2.2437e+12      331.292
     8186193      282.663      11.5631     0.307339      184.187      819.799      171.912   3.8176e+12      369.515
     8509007      349.928      67.5362     0.269759      285.844       50.773      702.142   2.5451e+12      325.719
   115472931      239.159       68.151     0.320237     -169.951      284.633      826.784   6.0095e+12      425.826
   110048444      218.864       5.9826     0.311564     -672.581      542.002      90.5227    1.007e+13      526.678
     9184131      306.547      29.4066       0.3147      454.737      613.478      430.403   3.3823e+12      356.408
    18895495      317.195      52.0427     0.308258      388.092      359.435      678.091   5.5925e+12      416.141
   115408444      205.655      50.6827     0.325383     -516.275      247.968      699.318   4.0605e+12      422.785
    17405093      255.986      41.6724     0.321748     -161.826      648.366      594.817   3.6837e+12      369.691
   122618256      285.997      55.9576     0.335355      143.371      500.084      770.043   7.6337e+12      484.951
     7773066      296.737      76.8156     0.289753      83.3336      165.424      790.693   4.3869e+12      377.241
   116334420      233.527      53.0358     0.336716     -333.416      451.024      745.284    3.086e+12      341.853
    16326318       234.53      44.8699      0.31487     -360.666      506.205      618.732   9.2092e+12      494.784
     4015457      248.155      14.4266     0.288923     -291.874      728.074      201.787   1.0381e+13      503.786
     9035387      308.619       49.591     0.317194      357.242      447.208      672.329   3.9851e+12      383.032
   123345155      301.709      9.96089      0.33538      481.116      778.722      160.758    3.086e+12      341.761
   127822106      349.446       15.048     0.318802      842.181      156.916      230.315   1.0882e+13      571.109
    16251734      230.646      3.47471     0.187719     -341.358      416.263      32.6873   6.0279e+12      432.355
   127903009      349.336      25.1853     0.315183      780.648      146.996      373.551   6.6592e+12      448.324
    14819763      180.542      31.3095     0.252374     -609.876      5.77393      370.965   8.1376e+12      468.412
     5321369       269.68      29.4851     0.274373     -3.75854      671.928      379.935   6.0614e+12      425.886
     5306195      269.894      24.0412     0.252469     -1.21143      652.164      290.924   2.6456e+12      322.027
    15084464      203.968      7.60431     0.310365     -783.858      348.468      114.524   3.3823e+12      348.834
     8506916      348.125      68.7239     0.264194      264.596       55.639       694.35   6.5637e+12      437.624
    19292158      329.877       8.2771     0.320797      763.668        443.1      128.442   1.1419e+13      522.863
   122539410      324.278      46.6729      0.29349      457.805      329.235      597.827   4.2879e+13      845.933
    10372979      345.936      34.3158     0.235316      535.496       134.15      376.802   4.8223e+12      397.181
     7635533      253.998      3.53228     0.250595     -195.117      680.363      43.6904   2.7427e+13      705.093
   122567900       303.57      37.2433     0.339357       413.54      623.134      568.557   5.5223e+12      413.108
     3523417      218.962       33.028      0.21377     -397.892      321.774       332.67   3.2483e+12      334.668
   110100134      208.723      18.9234     0.307628     -712.079      390.225      278.378   9.0955e+12      526.238
   121772324      306.587      83.3027     0.325299      62.8188      84.6257      897.541   1.1532e+13      532.666
     4774118      227.434      44.8421     0.176697     -244.124      265.802      358.915   3.1144e+12      335.503
     9375356      302.947      10.4751      0.29577      442.666      683.036      150.489   4.0856e+12      373.223
   123244573      283.934      7.19438     0.294912      197.222      794.905      103.383   4.4503e+13      838.362
